user_id,section_id,avg_perc,top3_avg_perc,best_perc,nprocs
10254,3125623,3,32.53,32.53,63.51,3
10255,3379857,0,69.33,89.75,94.31,18
10256,3379857,1,69.2,89.16,95.73,18
10257,3379857,2,57.5,92.78,99.47,18
10258,3379857,3,71.2,88.21,92.63,18
10259,3088772,0,31.27,34.5,44.13,4
10260,3088772,1,35.83,41.86,60.09,4
10261,3088772,2,36.99,40.49,53.23,4
10262,3088772,3,34.22,38.64,45.0,4
10263,3149942,0,17.12,25.53,34.46,6
10264,3149942,1,31.92,47.86,65.88,6
10265,3149942,2,22.52,35.06,41.36,6
10266,3149942,3,16.06,22.15,29.8,6
10267,3320912,0,22.2,32.32,36.88,11
10268,3320912,1,29.01,56.48,72.2,11
10269,3320912,2,40.45,62.83,80.61,11
10270,3320912,3,23.18,33.57,45.88,11
10271,2900427,0,86.85,97.5,97.73,11
10272,2900427,1,84.12,95.45,99.89,11
10273,2900427,2,71.28,93.04,95.63,11
10274,2900427,3,85.59,99.03,99.32,11
10275,3351395,0,34.29,44.56,45.63,7
10276,3351395,1,57.13,75.93,82.6,7
10277,3351395,2,41.72,61.94,67.84,7
10278,3351395,3,24.34,29.86,37.41,7
10279,3359219,0,61.08,85.42,88.74,15
10280,3359219,1,54.23,87.23,93.19,15
10281,3359219,2,53.48,83.3,87.16,15
10282,3359219,3,69.46,86.98,90.17,15
10283,3301602,0,61.32,61.32,73.54,3
10284,3301602,1,81.71,81.71,94.16,3
10285,3301602,2,47.49,47.49,57.27,3
10286,3301602,3,51.26,51.26,61.36,3
10287,3368521,0,25.67,33.19,46.78,5
10288,3368521,1,30.86,39.49,58.85,5
10289,3368521,2,39.98,53.71,80.61,5
10290,3368521,3,27.83,41.39,53.18,5
10291,3324576,0,53.98,53.98,75.19,3
10292,3324576,1,69.74,69.74,76.21,3
10293,3324576,2,55.86,55.86,85.94,3
10294,3324576,3,41.26,41.26,58.65,3
10295,3380939,0,10.31,20.55,23.05,17
10296,3380939,1,18.57,40.93,57.34,17
10297,3380939,2,23.5,49.39,61.13,17
10298,3380939,3,11.7,14.89,15.4,17
10299,3343942,0,36.89,36.89,47.13,3
10300,3343942,1,42.41,42.41,54.95,3
10301,3343942,2,41.34,41.34,55.25,3
10302,3343942,3,43.13,43.13,49.79,3
10303,3366437,0,14.79,18.37,25.81,5
10304,3366437,1,22.15,32.16,46.93,5
10305,3366437,2,26.36,38.66,61.66,5
10306,3366437,3,21.14,25.61,26.92,5
10307,3137529,0,27.85,27.85,44.27,3
10308,3137529,1,23.43,23.43,27.08,3
10309,3137529,2,45.73,45.73,74.67,3
10310,3137529,3,31.89,31.89,41.27,3
10311,3339175,0,35.36,54.03,67.84,11
10312,3339175,1,30.64,46.99,48.07,11
10313,3339175,2,45.91,71.33,93.34,11
10314,3339175,3,41.99,57.14,58.8,11
10315,3339736,0,18.02,18.02,19.37,2
10316,3339736,1,44.26,44.26,58.92,2
10317,3339736,2,13.03,13.03,22.36,2
10318,3339736,3,13.01,13.01,23.58,2
10319,2877890,0,36.43,45.31,54.96,7
10320,2877890,1,57.33,67.26,80.45,7
10321,2877890,2,32.98,44.08,50.48,7
10322,2877890,3,34.63,49.5,63.85,7
10323,3358273,0,59.11,59.11,74.68,2
10324,3358273,1,84.84,84.84,95.78,2
10325,3358273,2,70.71,70.71,85.93,2
10326,3358273,3,30.13,30.13,37.25,2
10327,3364696,0,21.65,31.75,38.41,10
10328,3364696,1,39.01,58.65,72.21,10
10329,3364696,2,22.32,36.01,42.6,10
10330,3364696,3,20.06,25.62,26.34,10
10331,3003751,0,67.87,88.65,90.77,15
10332,3003751,1,80.16,96.17,99.39,15
10333,3003751,2,66.26,88.64,90.54,15
10334,3003751,3,52.45,74.12,78.52,15
10335,2948494,0,41.64,41.64,48.87,2
10336,2948494,1,52.99,52.99,77.79,2
10337,2948494,2,44.17,44.17,52.37,2
10338,2948494,3,41.23,41.23,54.49,2
10339,3570161,0,58.34,79.31,91.76,7
10340,3570161,1,47.69,64.84,87.81,7
10341,3570161,2,62.38,82.63,90.41,7
10342,3570161,3,60.89,81.56,97.23,7
10343,3294132,0,41.05,51.79,71.31,7
10344,3294132,1,52.62,70.08,78.36,7
10345,3294132,2,49.57,76.07,87.91,7
10346,3294132,3,36.44,47.89,60.74,7
10347,3331511,0,48.74,60.8,78.87,6
10348,3331511,1,62.09,77.29,92.31,6
10349,3331511,2,43.7,60.73,91.19,6
10350,3331511,3,44.26,54.39,60.44,6
10351,3309904,0,20.99,20.99,39.95,3
10352,3309904,1,13.73,13.73,32.6,3
10353,3309904,2,32.81,32.81,53.23,3
10354,3309904,3,29.3,29.3,43.59,3
10355,3282483,0,51.9,64.01,68.52,8
10356,3282483,1,54.88,72.62,80.92,8
10357,3282483,2,37.87,53.34,61.96,8
10358,3282483,3,60.83,70.35,86.01,8
10359,3457032,0,54.78,60.59,75.43,4
10360,3457032,1,57.79,64.45,74.77,4
10361,3457032,2,58.39,67.72,77.12,4
10362,3457032,3,50.99,56.23,72.52,4
10363,3457040,0,67.67,75.87,83.79,5
10364,3457040,1,67.26,83.22,91.08,5
10365,3457040,2,75.02,89.4,95.73,5
10366,3457040,3,54.95,57.38,60.37,5
10367,3457055,0,52.81,71.86,78.8,14
10368,3457055,1,51.76,82.18,89.98,14
10369,3457055,2,56.18,88.7,93.05,14
10370,3457055,3,54.0,74.08,81.32,14
10371,2998450,0,48.26,70.21,80.01,7
10372,2998450,1,61.58,89.81,91.79,7
10373,2998450,2,31.98,55.96,64.3,7
10374,2998450,3,52.53,62.2,70.04,7
10375,3344633,0,34.99,48.37,49.76,13
10376,3344633,1,41.73,62.53,68.44,13
10377,3344633,2,50.5,72.8,78.4,13
10378,3344633,3,30.58,45.58,58.65,13
10379,2828742,0,3.4,3.4,5.03,3
10380,2828742,1,7.6,7.6,12.49,3
10381,2828742,2,13.43,13.43,19.23,3
10382,2828742,3,8.89,8.89,12.85,3
10383,3232276,0,56.3,69.51,82.12,11
10384,3232276,1,55.19,77.52,90.03,11
10385,3232276,2,60.41,85.74,90.68,11
10386,3232276,3,55.91,79.06,81.42,11
10387,3232290,0,17.22,35.64,59.92,9
10388,3232290,1,30.76,60.23,74.41,9
10389,3232290,2,22.51,42.29,78.64,9
10390,3232290,3,16.52,31.37,42.93,9
10391,2838663,0,83.58,95.71,97.07,16
10392,2838663,1,70.09,91.44,94.03,16
10393,2838663,2,73.83,95.3,96.02,16
10394,2838663,3,87.38,97.47,98.35,16
10395,3098231,0,35.49,60.34,72.04,18
10396,3098231,1,33.02,67.9,70.99,18
10397,3098231,2,56.61,82.59,88.56,18
10398,3098231,3,36.96,56.56,70.73,18
10399,3241504,0,80.24,80.24,87.06,2
10400,3241504,1,81.56,81.56,91.5,2
10401,3241504,2,68.89,68.89,72.41,2
10402,3241504,3,76.25,76.25,82.18,2
10403,3182936,0,45.3,51.87,67.77,5
10404,3182936,1,77.29,91.93,95.29,5
10405,3182936,2,34.66,43.99,72.41,5
10406,3182936,3,30.64,38.47,48.34,5
10407,3211470,0,64.3,94.92,97.41,5
10408,3211470,1,80.44,93.94,94.85,5
10409,3211470,2,61.34,94.92,99.74,5
10410,3211470,3,53.86,81.4,84.15,5
10411,3344554,0,6.38,6.38,7.12,3
10412,3344554,1,13.74,13.74,18.01,3
10413,3344554,2,11.57,11.57,19.93,3
10414,3344554,3,8.19,8.19,12.26,3
10415,3306746,0,4.5,7.82,9.66,10
10416,3306746,1,8.45,16.64,21.74,10
10417,3306746,2,18.21,37.78,50.68,10
10418,3306746,3,9.44,13.66,14.01,10
10419,3324677,0,59.08,59.08,70.99,3
10420,3324677,1,77.31,77.31,97.54,3
10421,3324677,2,62.95,62.95,75.8,3
10422,3324677,3,39.76,39.76,43.82,3
10423,3572431,0,64.65,64.65,77.51,3
10424,3572431,1,71.99,71.99,87.15,3
10425,3572431,2,43.11,43.11,50.17,3
10426,3572431,3,67.98,67.98,73.94,3
10427,2595402,0,27.29,34.71,39.1,8
10428,2595402,1,27.88,43.05,77.69,8
10429,2595402,2,57.95,74.53,78.42,8
10430,2595402,3,23.37,33.98,47.65,8
10431,3386457,0,31.65,56.06,64.81,14
10432,3386457,1,48.68,78.64,92.02,14
10433,3386457,2,38.82,65.57,73.6,14
10434,3386457,3,29.54,56.89,59.6,14
10435,3261693,0,11.91,24.57,33.4,12
10436,3261693,1,15.0,29.59,44.62,12
10437,3261693,2,19.95,41.4,52.93,12
10438,3261693,3,18.93,35.14,49.63,12
10439,3294698,0,43.07,70.49,79.86,12
10440,3294698,1,51.34,71.57,74.27,12
10441,3294698,2,46.56,76.51,91.85,12
10442,3294698,3,41.06,70.69,74.89,12
10443,3330408,0,22.6,22.6,29.67,3
10444,3330408,1,33.89,33.89,41.19,3
10445,3330408,2,27.78,27.78,35.86,3
10446,3330408,3,28.33,28.33,32.41,3
10447,3182943,0,59.56,87.64,92.43,14
10448,3182943,1,56.01,88.51,92.98,14
10449,3182943,2,50.61,78.89,84.46,14
10450,3182943,3,67.69,88.9,93.37,14
10451,3497307,0,11.81,20.53,24.46,14
10452,3497307,1,17.14,30.45,34.01,14
10453,3497307,2,22.98,45.27,50.17,14
10454,3497307,3,16.9,27.42,30.86,14
10455,3146638,0,64.24,78.62,80.74,10
10456,3146638,1,43.17,57.01,63.6,10
10457,3146638,2,62.3,85.05,94.47,10
10458,3146638,3,76.52,87.66,89.99,10
10459,3146655,0,44.6,55.58,58.8,11
10460,3146655,1,28.69,38.57,44.07,11
10461,3146655,2,50.14,73.22,88.26,11
10462,3146655,3,60.52,79.27,89.95,11
10463,3585215,0,5.61,5.61,7.25,3
10464,3585215,1,11.72,11.72,19.55,3
10465,3585215,2,17.83,17.83,18.08,3
10466,3585215,3,11.75,11.75,15.22,3
10467,3378774,0,47.69,71.24,83.28,18
10468,3378774,1,45.75,72.52,80.45,18
10469,3378774,2,62.48,89.78,94.43,18
10470,3378774,3,44.0,81.2,86.91,18
10471,3247488,0,56.57,66.79,73.65,5
10472,3247488,1,68.1,81.17,97.36,5
10473,3247488,2,59.59,69.51,80.11,5
10474,3247488,3,41.03,46.86,59.01,5
10475,2554842,0,7.44,21.98,32.64,18
10476,2554842,1,12.28,31.59,46.08,18
10477,2554842,2,16.96,37.63,55.15,18
10478,2554842,3,13.97,29.29,39.96,18
10479,3289553,0,7.46,9.46,13.89,5
10480,3289553,1,8.2,12.6,19.7,5
10481,3289553,2,12.14,15.82,19.77,5
10482,3289553,3,18.97,30.35,39.96,5
10483,3362234,0,41.26,59.81,61.82,18
10484,3362234,1,38.42,65.51,70.32,18
10485,3362234,2,55.43,83.74,90.11,18
10486,3362234,3,43.11,66.27,81.09,18
10487,3330835,0,34.27,34.27,41.86,2
10488,3330835,1,22.53,22.53,32.6,2
10489,3330835,2,74.97,74.97,75.45,2
10490,3330835,3,31.16,31.16,37.25,2
10491,3253234,0,61.45,79.84,84.62,18
10492,3253234,1,59.16,84.72,90.58,18
10493,3253234,2,71.63,96.1,98.76,18
10494,3253234,3,53.51,66.1,72.54,18
10495,3497462,0,72.29,83.97,87.85,6
10496,3497462,1,77.26,91.08,95.87,6
10497,3497462,2,72.94,90.94,92.28,6
10498,3497462,3,58.18,70.59,74.92,6
10499,3455422,0,33.43,41.64,48.9,5
10500,3455422,1,47.94,54.54,61.28,5
10501,3455422,2,37.36,46.69,57.88,5
10502,3455422,3,29.42,42.86,67.42,5
10503,3050023,0,54.25,76.49,81.14,18
10504,3050023,1,70.17,93.9,99.02,18
10505,3050023,2,51.91,83.0,86.32,18
10506,3050023,3,42.07,66.18,69.35,18
10507,3577473,0,57.78,72.56,82.12,7
10508,3577473,1,47.58,59.91,70.27,7
10509,3577473,2,66.44,85.99,94.4,7
10510,3577473,3,57.04,75.38,89.9,7
10511,2856713,0,7.9,8.58,12.28,4
10512,2856713,1,13.39,17.78,21.74,4
10513,2856713,2,23.41,30.62,48.91,4
10514,2856713,3,10.75,14.2,18.77,4
10515,3312910,0,76.69,90.82,95.48,14
10516,3312910,1,55.16,82.66,88.38,14
10517,3312910,2,73.81,92.02,95.68,14
10518,3312910,3,84.0,95.77,96.92,14
10519,3123582,0,39.34,39.34,50.6,3
10520,3123582,1,37.25,37.25,57.76,3
10521,3123582,2,43.32,43.32,69.45,3
10522,3123582,3,46.92,46.92,50.58,3
10523,2916582,0,59.38,79.9,85.92,9
10524,2916582,1,64.22,87.26,96.93,9
10525,2916582,2,61.61,85.75,97.31,9
10526,2916582,3,50.77,67.77,76.53,9
10527,2756042,0,8.8,8.8,12.8,2
10528,2756042,1,10.82,10.82,13.45,2
10529,2756042,2,4.52,4.52,8.25,2
10530,2756042,3,19.93,19.93,28.52,2
10531,3290556,0,30.83,43.49,66.44,7
10532,3290556,1,24.39,41.53,57.21,7
10533,3290556,2,56.95,75.72,94.57,7
10534,3290556,3,34.83,48.14,57.48,7
10535,3049022,0,9.56,17.01,22.36,7
10536,3049022,1,17.13,26.5,38.1,7
10537,3049022,2,25.74,53.96,93.05,7
10538,3049022,3,9.34,20.47,25.23,7
10539,3423920,0,44.11,54.65,93.36,5
10540,3423920,1,37.58,52.05,57.07,5
10541,3423920,2,42.19,57.81,97.64,5
10542,3423920,3,49.23,61.52,99.75,5
10543,3342035,0,89.95,98.69,99.16,18
10544,3342035,1,83.57,98.9,99.79,18
10545,3342035,2,70.48,91.15,93.4,18
10546,3342035,3,91.24,99.16,99.51,18
10547,3548145,0,46.52,62.76,77.33,6
10548,3548145,1,52.73,71.18,89.91,6
10549,3548145,2,61.54,71.13,72.54,6
10550,3548145,3,39.01,55.9,64.41,6
10551,3095576,0,13.59,13.59,19.1,2
10552,3095576,1,13.08,13.08,18.01,2
10553,3095576,2,8.01,8.01,15.62,2
10554,3095576,3,31.81,31.81,44.56,2
10555,3587645,0,41.05,41.9,45.99,4
10556,3587645,1,50.61,54.59,66.62,4
10557,3587645,2,46.55,52.37,70.5,4
10558,3587645,3,38.15,39.86,40.84,4
10559,3346558,0,53.66,68.55,69.59,18
10560,3346558,1,63.59,80.85,87.03,18
10561,3346558,2,57.5,84.51,88.35,18
10562,3346558,3,44.41,65.12,75.6,18
10563,2943593,0,31.56,62.65,65.9,18
10564,2943593,1,37.28,75.91,80.03,18
10565,2943593,2,31.01,70.31,85.69,18
10566,2943593,3,37.85,75.36,77.54,18
10567,3320892,0,20.27,20.27,22.81,2
10568,3320892,1,28.02,28.02,42.39,2
10569,3320892,2,26.61,26.61,27.78,2
10570,3320892,3,27.19,27.19,37.41,2
10571,3431812,0,98.66,99.61,99.63,11
10572,3431812,1,89.17,98.1,99.07,11
10573,3431812,2,94.33,98.64,99.24,11
10574,3431812,3,98.53,99.75,99.84,11
10575,3372938,0,31.93,31.93,42.78,3
10576,3372938,1,46.31,46.31,56.15,3
10577,3372938,2,25.98,25.98,31.25,3
10578,3372938,3,36.39,36.39,49.95,3
10579,3217973,0,28.0,63.34,74.68,18
10580,3217973,1,35.33,78.77,80.86,18
10581,2787826,1,4.14,7.41,9.08,6
10582,2787826,2,12.99,15.72,17.96,6
10583,2787826,3,9.8,12.47,15.4,6
10584,2383173,0,16.5,16.5,19.35,3
10585,2383173,1,35.4,35.4,48.03,3
10586,2383173,2,28.13,28.13,45.35,3
10587,2383173,3,12.92,12.92,14.94,3
10588,2745794,0,68.54,82.35,88.28,10
10589,2745794,1,78.93,86.33,90.89,10
10590,2745794,2,66.65,84.91,95.3,10
10591,2745794,3,56.66,77.41,89.75,10
10592,2733703,0,84.18,92.33,93.79,9
10593,2733703,1,86.69,94.23,96.04,9
10594,2733703,2,85.28,95.28,97.86,9
10595,2733703,3,70.39,87.21,92.59,9
10596,2570508,0,59.93,86.05,90.77,14
10597,2570508,1,36.06,61.34,65.83,14
10598,2570508,2,74.24,98.2,98.84,14
10599,2570508,3,64.57,88.15,90.96,14
10600,2701643,0,42.75,42.75,58.78,3
10601,2701643,1,35.6,35.6,54.45,3
10602,2701643,2,61.66,61.66,83.46,3
10603,2701643,3,43.09,43.09,60.35,3
10604,2797402,0,84.47,96.5,98.3,9
10605,2797402,1,81.63,91.71,97.7,9
10606,2797402,2,67.97,95.7,96.86,9
10607,2797402,3,83.87,98.33,98.87,9
10608,2715281,0,49.41,61.02,62.86,11
10609,2715281,1,35.9,61.87,71.46,11
10610,2715281,2,47.16,76.82,81.07,11
10611,2715281,3,63.34,77.07,84.05,11
10612,2776452,0,36.59,50.81,52.98,15
10613,2776452,1,39.14,70.08,72.2,15
10614,2776452,2,46.84,70.75,75.44,15
10615,2776452,3,38.98,50.49,54.43,15
10616,2796676,0,44.85,65.02,68.35,14
10617,2796676,1,59.04,90.26,93.57,14
10618,2796676,2,37.23,58.44,66.18,14
10619,2796676,3,42.89,64.55,68.73,14
10620,2808689,0,42.96,42.96,80.22,2
10621,2808689,1,48.52,48.52,90.58,2
10622,2808689,2,41.66,41.66,65.36,2
10623,2808689,3,45.1,45.1,70.04,2
10624,2668771,0,56.81,76.18,78.71,15
10625,2668771,1,53.06,71.47,78.26,15
10626,2668771,2,65.3,92.49,94.4,15
10627,2668771,3,53.78,71.71,72.57,15
10628,2780296,0,71.92,86.68,88.51,13
10629,2780296,1,68.81,85.54,95.51,13
10630,2780296,2,69.57,90.54,90.68,13
10631,2780296,3,68.68,84.66,84.81,13
10632,2654528,0,17.74,46.35,55.32,18
10633,2654528,1,25.08,57.67,60.29,18
10634,2654528,2,26.61,60.56,71.77,18
10635,2654528,3,24.83,58.2,60.73,18
10636,2736918,0,57.83,72.31,74.97,10
10637,2736918,1,45.79,66.34,84.36,10
10638,2736918,2,65.19,86.92,94.01,10
10639,2736918,3,62.85,73.74,82.65,10
10640,2820636,0,13.85,13.85,15.78,3
10641,2820636,1,10.76,10.76,20.04,3
10642,2820636,2,50.82,50.82,66.01,3
10643,2820636,3,19.16,19.16,28.96,3
10644,2820640,0,31.2,37.9,46.73,7
10645,2820640,1,49.33,67.78,77.42,7
10646,2820640,2,38.19,55.84,58.31,7
10647,2820640,3,23.68,31.26,34.41,7
10648,2833020,0,57.65,70.97,82.25,6
10649,2833020,1,40.81,63.32,85.66,6
10650,2833020,2,57.63,79.85,87.19,6
10651,2833020,3,68.36,80.59,84.98,6
10652,2761947,0,28.68,34.48,36.89,5
10653,2761947,1,25.31,39.62,71.53,5
10654,2761947,2,45.62,59.82,87.79,5
10655,2761947,3,34.09,43.53,52.08,5
10656,2533744,0,40.76,49.1,51.84,11
10657,2533744,1,52.45,73.57,81.12,11
10658,2533744,2,48.72,71.36,76.43,11
10659,2533744,3,34.97,48.45,54.61,11
10660,2684802,0,32.21,35.19,41.67,4
10661,2684802,1,35.65,41.39,54.95,4
10662,2684802,2,39.68,46.49,64.1,4
10663,2684802,3,39.85,42.23,48.34,4
10664,2692736,0,9.79,16.0,20.18,12
10665,2692736,1,14.51,30.84,38.1,12
10666,2692736,2,14.34,24.99,32.94,12
10667,2692736,3,25.13,47.21,51.36,12
10668,2847838,0,86.34,93.99,98.75,8
10669,2847838,1,73.11,90.86,95.04,8
10670,2847838,2,63.23,86.69,96.02,8
10671,2847838,3,92.48,98.28,98.64,8
10672,2806020,0,76.97,89.71,90.12,18
10673,2806020,1,80.86,94.56,95.01,18
10674,2806020,2,64.29,87.86,89.32,18
10675,2806020,3,71.93,84.84,86.91,18
10676,2797812,0,59.74,76.03,78.39,12
10677,2797812,1,52.91,71.17,76.08,12
10678,2797812,2,69.15,91.33,96.86,12
10679,2797812,3,57.81,73.02,80.67,12
10680,2516958,0,45.33,56.53,66.04,6
10681,2516958,1,42.46,63.4,85.84,6
10682,2516958,2,52.88,76.33,80.28,6
10683,2516958,3,46.28,57.03,62.02,6
10684,2730931,0,26.81,47.97,66.83,14
10685,2730931,1,34.18,56.32,70.32,14
10686,2730931,2,35.32,69.25,78.35,14
10687,2730931,3,28.84,49.09,56.14,14
10688,1955422,0,63.87,63.87,75.43,3
10689,1955422,1,77.09,77.09,96.71,3
10690,1955422,2,64.48,64.48,85.25,3
10691,1955422,3,46.34,46.34,49.95,3
10692,2880751,0,50.46,62.92,80.47,5
10693,2880751,1,43.82,54.84,61.66,5
10694,2880751,2,36.98,54.46,84.46,5
10695,2880751,3,67.91,79.14,85.1,5
10696,2802978,0,76.19,90.53,91.22,18
10697,2802978,1,69.07,91.34,95.78,18
10698,2802978,2,74.87,91.06,92.27,18
10699,2802978,3,72.67,89.67,92.62,18
10700,2674911,0,51.64,65.87,69.61,18
10701,2674911,1,46.41,76.65,79.35,18
10702,3272876,2,25.41,25.41,35.2,2
10703,3272876,3,15.88,15.88,21.28,2
10704,3081237,0,54.93,56.63,57.96,4
10705,3081237,1,96.89,98.51,98.85,4
10706,3081237,2,50.97,64.13,87.42,4
10707,3081237,3,18.83,22.12,31.38,4
10708,3209358,0,72.77,89.19,98.71,9
10709,3209358,1,79.91,98.19,99.48,9
10710,3209358,2,59.75,88.84,96.06,9
10711,3209358,3,64.45,80.92,96.62,9
10712,2849866,0,39.94,72.34,88.97,18
10713,2849866,1,50.95,82.31,92.27,18
10714,2849866,2,43.88,83.61,87.91,18
10715,2849866,3,37.99,63.86,74.12,18
10716,3094905,0,16.84,19.22,19.37,5
10717,3094905,1,24.68,28.72,33.56,5
10718,3094905,2,30.87,41.01,52.93,5
10719,3094905,3,20.59,24.83,34.36,5
10720,2821034,0,16.61,30.88,42.25,14
10721,2821034,1,30.28,56.11,65.71,14
10722,2821034,2,20.51,41.16,51.94,14
10723,2821034,3,17.29,27.93,32.78,14
10724,3223404,0,86.18,86.18,89.43,2
10725,3223404,1,86.61,86.61,98.16,2
10726,3223404,2,45.37,45.37,66.81,2
10727,3223404,3,87.9,87.9,88.48,2
10728,2853708,0,39.29,52.15,65.53,17
10729,2853708,1,33.51,57.09,80.56,17
10730,2853708,2,49.96,75.42,80.79,17
10731,2853708,3,46.18,63.93,65.28,17
10732,3264341,0,49.48,68.8,73.65,16
10733,3264341,1,37.65,57.63,68.39,16
10734,3264341,2,55.63,80.1,83.27,16
10735,3264341,3,58.51,80.21,82.65,16
10736,2750470,0,21.72,25.63,29.75,5
10737,2750470,1,25.62,37.47,38.49,5
10738,2750470,2,29.22,42.94,65.21,5
10739,2750470,3,29.58,35.71,39.96,5
10740,2750476,0,33.46,47.91,55.68,11
10741,2750476,1,25.24,40.48,41.93,11
10742,2750476,2,51.38,82.98,89.75,11
10743,2750476,3,38.45,54.99,69.77,11
10744,2911032,0,77.57,80.85,89.17,4
10745,2911032,1,60.34,68.22,78.82,4
10746,2911032,2,57.75,63.78,99.69,4
10747,2911032,3,80.57,85.1,94.05,4
10748,3060531,0,47.6,47.6,57.04,3
10749,3060531,1,18.34,18.34,19.68,3
10750,3060531,2,52.55,52.55,60.23,3
10751,3060531,3,69.66,69.66,78.9,3
10752,3060575,0,38.89,53.17,57.43,17
10753,3060575,1,34.45,61.48,80.43,17
10754,3060575,2,41.99,72.93,83.54,17
10755,3060575,3,49.53,66.58,71.81,17
10756,3060608,0,37.89,37.89,44.13,2
10757,3060608,1,40.17,40.17,52.15,2
10758,3060608,2,50.1,50.1,72.47,2
10759,3060608,3,41.12,41.12,49.63,2
10760,2396728,0,51.19,69.4,74.68,18
10761,2396728,1,42.02,65.25,70.27,18
10762,2396728,2,62.83,86.66,92.34,18
10763,2396728,3,54.45,71.93,78.63,18
10764,3293686,0,24.68,24.68,52.49,3
10765,3293686,1,35.91,35.91,87.15,3
10766,3293686,2,23.13,23.13,32.94,3
10767,3293686,3,32.41,32.41,59.01,3
10768,3262955,0,53.98,75.56,79.86,16
10769,3262955,1,58.7,82.21,83.6,16
10770,3262955,2,56.36,82.63,88.68,16
10771,3262955,3,49.7,69.61,85.1,16
10772,3262957,0,26.24,32.44,41.93,6
10773,3262957,1,32.96,45.83,62.94,6
10774,3262957,2,34.8,45.54,56.11,6
10775,3262957,3,29.78,36.59,37.41,6
10776,2852952,0,12.74,12.74,17.26,2
10777,2852952,1,25.91,25.91,31.69,2
10778,2852952,2,12.79,12.79,16.66,2
10779,2852952,3,21.45,21.45,32.61,2
10780,3257770,0,23.1,33.31,46.09,6
10781,3257770,1,47.54,66.0,81.62,6
10782,3257770,2,32.87,47.71,58.15,6
10783,3257770,3,11.12,12.22,13.14,6
10784,2961921,0,84.49,91.5,92.66,7
10785,2961921,1,69.48,87.95,95.04,7
10786,2961921,2,76.66,90.95,98.15,7
10787,2961921,3,84.48,92.8,94.93,7
10788,3030484,0,25.48,27.88,37.02,5
10789,3030484,1,39.2,44.63,49.14,5
10790,3030484,2,24.83,31.0,39.58,5
10791,3030484,3,30.26,36.56,39.4,5
10792,3230013,0,22.47,32.95,39.12,8
10793,3230013,1,17.85,30.63,41.05,8
10794,3230013,2,32.55,44.73,55.25,8
10795,3230013,3,35.5,50.51,66.93,8
10796,3299092,0,18.74,21.45,22.81,5
10797,3299092,1,27.66,35.97,52.34,5
10798,3299092,2,37.84,45.93,62.57,5
10799,3299092,3,16.51,19.25,24.47,5
10800,2749354,0,93.87,97.83,98.91,8
10801,2749354,1,85.7,94.19,97.84,8
10802,2749354,2,83.08,97.58,98.92,8
10803,2749354,3,91.62,95.92,98.57,8
10804,3005441,0,33.24,33.24,57.04,3
10805,3005441,1,48.87,48.87,60.6,3
10806,3005441,2,28.25,28.25,58.39,3
10807,3005441,3,36.07,36.07,54.61,3
10808,3005456,0,38.77,38.77,72.51,2
10809,3005456,1,23.95,23.95,35.41,2
10810,3005456,2,37.78,37.78,65.36,2
10811,3005456,3,49.32,49.32,85.79,2
10812,2872013,0,34.7,51.79,55.54,16
10813,2872013,1,52.23,76.09,80.47,16
10814,2872013,2,39.69,70.87,72.8,16
10815,2872013,3,27.94,48.0,54.59,16
10816,2846943,0,97.56,99.65,99.71,18
10817,2846943,1,94.26,99.54,99.94,18
10818,2846943,2,89.92,99.72,99.82,18
10819,2846943,3,92.63,98.99,99.16,18
10820,3033845,0,71.1,90.08,97.55,14
10821,3033845,1,80.88,97.92,99.35,14
10822,3033845,2,60.26,87.14,92.28,14
10823,3033845,3,60.55,81.77,86.46,14
10824,3061758,0,43.59,43.59,55.6,3
10825,3061758,1,76.34,76.34,91.28,3
10826,3061758,2,51.47,51.47,68.92,3
10827,3061758,3,20.05,20.05,22.0,3
10828,3104823,0,35.04,49.68,55.6,11
10829,3104823,1,46.16,69.42,78.82,11
10830,3104823,2,42.27,75.37,90.41,11
10831,3104823,3,34.55,46.01,49.95,11
10832,3237526,0,58.04,69.14,82.55,5
10833,3237526,1,41.52,53.15,72.55,5
10834,3237526,2,74.43,79.83,82.68,5
10835,3303911,2,25.91,38.47,68.77,5
10836,3303911,3,34.4,40.63,48.4,5
10837,2779371,0,24.45,24.45,41.67,2
10838,2779371,1,32.68,32.68,49.49,2
10839,2779371,2,22.25,22.25,34.83,2
10840,2779371,3,34.09,34.09,47.22,2
10841,3334303,0,51.82,51.82,60.01,3
10842,3334303,1,84.98,84.98,90.58,3
10843,3334303,2,18.8,18.8,44.53,3
10844,3334303,3,51.38,51.38,52.43,3
10845,3429335,0,30.01,55.2,70.99,17
10846,3429335,1,13.6,21.15,22.67,17
10847,3429335,2,43.94,71.48,78.35,17
10848,3429335,3,49.27,79.59,89.9,17
10849,3333347,0,11.57,11.57,21.09,2
10850,3333347,1,23.13,23.13,43.57,2
10851,3333347,2,15.48,15.48,22.33,2
10852,3333347,3,18.91,18.91,19.56,2
10853,3373396,0,83.39,94.98,96.75,13
10854,3373396,1,78.98,93.79,95.51,13
10855,3373396,2,61.03,85.18,92.32,13
10856,3373396,3,85.89,97.11,97.69,13
10857,2177252,0,16.92,40.24,51.02,12
10858,2177252,1,25.76,61.14,78.36,12
10859,2177252,2,27.12,49.68,59.16,12
10860,2177252,3,17.96,30.16,34.55,12
