,MODULE_NAME,user_id,question_id,LOD,a.ae_qset_id,seq_no,time_taken,attempted,correct,MARK_OPT
7266,Percentages,3410170,249304,9.3,1208002,6,111,1,1,a
7267,Percentages,3410170,250746,9.2,1208002,7,33,1,1,d
7268,Percentages,2968717,88304,1.0,1208011,1,137,1,1,d
7269,Percentages,2968717,121657,29.3,1208011,2,212,1,1,e
7270,Percentages,2968717,134352,39.2,1208011,3,62,1,1,b
7271,Percentages,2968717,134365,39.5,1208011,4,143,1,1,b
7272,Percentages,2968717,245500,29.4,1208011,5,503,1,1,a
7273,Percentages,2968717,246077,29.3,1208011,6,47,1,1,d
7274,Percentages,2968717,246121,39.5,1208011,7,63,1,1,c
7289,Percentages,2968717,94124,19.2,1207993,1,67,1,1,a
7290,Percentages,2968717,94130,19.1,1207993,2,38,1,1,a
7291,Percentages,2968717,121663,9.1,1207993,3,42,1,1,c
7292,Percentages,2968717,127316,19.3,1207993,4,72,1,1,b
7293,Percentages,2968717,134368,19.2,1207993,5,82,1,1,d
7294,Percentages,2968717,159217,19.0,1207993,6,27,1,1,a
7295,Percentages,2968717,246082,9.1,1207993,7,63,1,1,c
7317,Percentages,3410170,94129,19.1,1208004,1,134,1,1,c
7318,Percentages,3410170,121659,9.4,1208004,2,184,1,0,d
7319,Percentages,3410170,159223,19.1,1208004,3,84,1,1,a
7320,Percentages,3410170,245561,9.2,1208004,4,102,1,1,d
7321,Percentages,3410170,246123,19.3,1208004,5,252,1,1,d
7322,Percentages,3410170,246124,19.1,1208004,6,164,1,1,b
7323,Percentages,3410170,246718,9.2,1208004,7,28,1,1,a
7345,Percentages,2854637,111562,9.1,1208001,1,61,1,1,a
7346,Percentages,2854637,127220,19.3,1208001,2,250,1,1,e
7347,Percentages,2854637,134355,9.2,1208001,3,22,1,1,a
7348,Percentages,2854637,150939,19.2,1208001,4,127,1,1,c
7349,Percentages,2854637,159216,19.0,1208001,5,96,1,1,b
7350,Percentages,2854637,159224,19.1,1208001,6,61,1,1,a
7351,Percentages,2854637,171291,9.3,1208001,7,205,1,1,d
7359,Percentages,1875189,115883,19.1,1207995,1,41,1,1,c
7360,Percentages,1875189,159220,19.1,1207995,2,30,1,1,b
7361,Percentages,1875189,243596,9.2,1207995,3,26,1,1,b
7362,Percentages,1875189,246076,19.3,1207995,4,19,1,1,b
7363,Percentages,1875189,246707,9.1,1207995,5,43,1,1,d
7364,Percentages,1875189,248140,9.4,1207995,6,45,1,1,b
7365,Percentages,1875189,249303,9.3,1207995,7,231,1,1,c
7373,Percentages,2854637,94137,19.1,1208002,1,280,1,1,b
7374,Percentages,2854637,111561,9.1,1208002,2,161,1,1,c
7375,Percentages,2854637,121655,19.3,1208002,3,86,1,1,d
7376,Percentages,2854637,151553,19.3,1208002,4,159,1,1,d
7377,Percentages,2854637,246161,19.1,1208002,5,150,1,1,c
7378,Percentages,2854637,249304,9.3,1208002,6,136,1,1,a
7379,Percentages,2854637,250746,9.2,1208002,7,212,1,1,d
7478,Percentages,3330499,134376,9.1,1207999,1,47,1,1,a
7480,Percentages,3330499,246075,19.1,1207999,3,17,1,1,a
7481,Percentages,3330499,246120,19.3,1207999,4,237,1,1,c
7482,Percentages,3330499,246190,9.3,1207999,5,66,1,1,c
7483,Percentages,3330499,246213,9.2,1207999,6,42,1,1,c
7484,Percentages,3330499,253331,19.1,1207999,7,81,1,1,d
7499,Percentages,2821673,88305,19.3,1207992,1,66,1,1,c
7500,Percentages,2821673,134351,9.1,1207992,2,29,1,1,a
7501,Percentages,2821673,150196,19.1,1207992,3,32,1,1,a
7502,Percentages,2821673,151536,19.1,1207992,4,17,1,1,c
7503,Percentages,2821673,171290,19.4,1207992,5,150,1,1,b
7504,Percentages,2821673,246127,19.3,1207992,6,41,1,1,b
7505,Percentages,2821673,246162,9.2,1207992,7,34,1,1,d
7520,Percentages,2284674,94137,19.1,1208002,1,60,1,1,b
7521,Percentages,2284674,111561,9.1,1208002,2,39,1,1,c
7522,Percentages,2284674,121655,19.3,1208002,3,90,1,1,d
7523,Percentages,2284674,151553,19.3,1208002,4,148,1,1,d
7524,Percentages,2284674,246161,19.1,1208002,5,83,1,1,c
7525,Percentages,2284674,249304,9.3,1208002,6,160,1,1,a
7526,Percentages,2284674,250746,9.2,1208002,7,98,1,1,d
7527,Percentages,2854637,115883,19.1,1207995,1,225,1,1,c
7528,Percentages,2854637,159220,19.1,1207995,2,32,1,1,b
7529,Percentages,2854637,243596,9.2,1207995,3,49,1,1,b
7530,Percentages,2854637,246076,19.3,1207995,4,185,1,0,c
7531,Percentages,2854637,246707,9.1,1207995,5,125,1,1,d
7532,Percentages,2854637,248140,9.4,1207995,6,191,1,1,b
7533,Percentages,2854637,249303,9.3,1207995,7,118,1,1,c
7541,Percentages,2002618,134376,9.1,1207999,1,55,1,1,a
7561,Percentages,2854637,94129,19.1,1208004,1,129,1,1,c
7562,Percentages,2854637,121659,9.4,1208004,2,77,1,1,e
7563,Percentages,2854637,159223,19.1,1208004,3,165,1,1,a
7564,Percentages,2854637,245561,9.2,1208004,4,147,1,1,d
7565,Percentages,2854637,246123,19.3,1208004,5,133,1,1,d
7566,Percentages,2854637,246124,19.1,1208004,6,53,1,1,b
7567,Percentages,2854637,246718,9.2,1208004,7,131,1,1,a
7632,Percentages,3392242,134357,19.2,1207991,1,32,1,1,d
7633,Percentages,3392242,134360,19.2,1207991,2,50,1,1,a
7634,Percentages,3392242,134361,19.1,1207991,3,48,1,1,c
7635,Percentages,3392242,150940,19.2,1207991,4,45,1,1,d
7636,Percentages,3392242,159225,19.1,1207991,5,76,1,1,c
7637,Percentages,3392242,187873,9.3,1207991,6,26,1,1,a
7638,Percentages,3392242,246074,19.2,1207991,7,93,1,1,c
7660,Percentages,3484749,111588,19.1,1207998,1,47,1,1,d
7661,Percentages,3484749,126251,9.3,1207998,2,135,1,1,a
7662,Percentages,3484749,134372,9.2,1207998,3,272,1,1,b
7663,Percentages,3484749,244718,9.1,1207998,4,40,1,1,b
7664,Percentages,3484749,246069,19.1,1207998,5,122,1,1,c
7665,Percentages,3484749,246778,9.3,1207998,6,252,1,1,a
7666,Percentages,3484749,248317,9.2,1207998,7,35,1,1,d
7674,Percentages,3392242,88305,19.3,1207992,1,33,1,1,c
7675,Percentages,3392242,134351,9.1,1207992,2,23,1,1,a
7676,Percentages,3392242,150196,19.1,1207992,3,111,1,1,a
7677,Percentages,3392242,151536,19.1,1207992,4,53,1,1,c
7678,Percentages,3392242,171290,19.4,1207992,5,272,1,0,a
7679,Percentages,3392242,246127,19.3,1207992,6,42,1,1,b
7680,Percentages,3392242,246162,9.2,1207992,7,82,1,1,d
7727,Percentages,3474542,115881,19.1,1207994,1,77,1,1,a
7728,Percentages,3474542,127327,1.0,1207994,2,26,1,1,b
7729,Percentages,3474542,150218,9.1,1207994,3,24,1,1,d
7730,Percentages,3474542,224757,9.1,1207994,4,157,1,1,d
7731,Percentages,3474542,245146,19.2,1207994,5,42,1,1,b
7733,Percentages,3474542,246210,9.1,1207994,7,38,1,1,c
7734,Percentages,3474542,88305,19.3,1207992,1,85,1,1,c
7735,Percentages,3474542,134351,9.1,1207992,2,45,1,1,a
7736,Percentages,3474542,150196,19.1,1207992,3,54,1,1,a
7737,Percentages,3474542,151536,19.1,1207992,4,58,1,1,c
7740,Percentages,3474542,246162,9.2,1207992,7,22,1,1,d
8021,Percentages,3272291,94131,19.2,1208000,1,128,1,1,c
8022,Percentages,3272291,102067,9.3,1208000,2,411,1,1,c
8023,Percentages,3272291,121656,9.2,1208000,3,56,1,1,c
8024,Percentages,3272291,121661,19.3,1208000,4,44,1,1,e
8025,Percentages,3272291,127363,9.3,1208000,5,50,1,1,d
8026,Percentages,3272291,134358,9.4,1208000,6,211,1,1,d
8027,Percentages,3272291,150938,19.1,1208000,7,129,1,1,c
8161,Percentages,3484749,115883,19.1,1207995,1,54,1,1,c
8163,Percentages,3484749,243596,9.2,1207995,3,166,1,1,b
8164,Percentages,3484749,246076,19.3,1207995,4,252,1,0,d
8165,Percentages,3484749,246707,9.1,1207995,5,57,1,1,d
8166,Percentages,3484749,248140,9.4,1207995,6,167,1,1,b
8167,Percentages,3484749,249303,9.3,1207995,7,215,1,1,c
8238,Percentages,2821673,94127,19.1,1208003,1,36,1,1,b
8239,Percentages,2821673,111587,19.0,1208003,2,16,1,1,d
8240,Percentages,2821673,134375,19.2,1208003,3,16,1,1,c
8241,Percentages,2821673,153983,19.4,1208003,4,201,1,1,b
8242,Percentages,2821673,187875,9.3,1208003,5,24,1,1,b
8243,Percentages,2821673,243594,19.1,1208003,6,34,1,1,c
8244,Percentages,2821673,245141,9.1,1208003,7,23,1,1,d
8273,Percentages,2821673,134362,19.1,1207997,1,47,1,1,c
8274,Percentages,2821673,159214,19.1,1207997,2,77,1,1,a
8275,Percentages,2821673,177826,9.3,1207997,3,18,1,1,c
8276,Percentages,2821673,245584,19.3,1207997,4,21,1,1,d
8277,Percentages,2821673,246080,19.3,1207997,5,17,1,1,a
8278,Percentages,2821673,246196,19.1,1207997,6,26,1,1,b
8279,Percentages,2821673,250004,9.3,1207997,7,72,1,1,d
8309,Percentages,3484749,94131,19.2,1208000,1,159,1,1,c
8310,Percentages,3484749,102067,9.3,1208000,2,192,1,1,c
8311,Percentages,3484749,121656,9.2,1208000,3,101,1,1,c
8312,Percentages,3484749,121661,19.3,1208000,4,141,1,1,e
8313,Percentages,3484749,127363,9.3,1208000,5,80,1,1,d
8314,Percentages,3484749,134358,9.4,1208000,6,306,1,0,c
8315,Percentages,3484749,150938,19.1,1208000,7,117,1,0,b
8483,Percentages,3347821,115883,19.1,1207995,1,345,1,1,c
8484,Percentages,3347821,159220,19.1,1207995,2,82,1,1,b
8485,Percentages,3347821,243596,9.2,1207995,3,247,1,0,a
8486,Percentages,3347821,246076,19.3,1207995,4,33,1,0,d
8487,Percentages,3347821,246707,9.1,1207995,5,69,1,1,d
8488,Percentages,3347821,248140,9.4,1207995,6,249,1,1,b
8489,Percentages,3347821,249303,9.3,1207995,7,175,1,1,c
8518,Percentages,2508124,111562,9.1,1208001,1,35,1,1,a
8519,Percentages,2508124,127220,19.3,1208001,2,25,1,1,e
8521,Percentages,2508124,150939,19.2,1208001,4,20,1,1,c
8522,Percentages,2508124,159216,19.0,1208001,5,31,1,1,b
8523,Percentages,2508124,159224,19.1,1208001,6,40,1,1,a
8524,Percentages,2508124,171291,9.3,1208001,7,72,1,1,d
8541,Percentages,3087284,115881,19.1,1207994,1,95,1,1,a
8542,Percentages,3087284,127327,1.0,1207994,2,99,1,1,b
8543,Percentages,3087284,150218,9.1,1207994,3,42,1,1,d
8544,Percentages,3087284,224757,9.1,1207994,4,136,1,1,d
8545,Percentages,3087284,245146,19.2,1207994,5,31,1,1,b
8547,Percentages,3087284,246210,9.1,1207994,7,60,1,0,b
8588,Percentages,3087284,134376,9.1,1207999,1,52,1,1,a
8591,Percentages,3087284,246120,19.3,1207999,4,73,1,1,c
8592,Percentages,3087284,246190,9.3,1207999,5,94,1,1,c
8593,Percentages,3087284,246213,9.2,1207999,6,18,1,1,c
8594,Percentages,3087284,253331,19.1,1207999,7,119,1,1,d
8631,Percentages,2888731,126251,9.3,1207998,2,111,1,1,a
8632,Percentages,2888731,134372,9.2,1207998,3,74,1,1,b
8633,Percentages,2888731,244718,9.1,1207998,4,32,1,1,b
8634,Percentages,2888731,246069,19.1,1207998,5,82,1,1,c
8635,Percentages,2888731,246778,9.3,1207998,6,250,1,1,a
8636,Percentages,2888731,248317,9.2,1207998,7,58,1,1,d
8644,Percentages,3259934,159214,19.1,1207997,2,72,1,1,a
8645,Percentages,3259934,177826,9.3,1207997,3,48,1,1,c
8646,Percentages,3259934,245584,19.3,1207997,4,36,1,1,d
8647,Percentages,3259934,246080,19.3,1207997,5,159,1,1,a
8648,Percentages,3259934,246196,19.1,1207997,6,44,1,1,b
8649,Percentages,3259934,250004,9.3,1207997,7,63,1,1,d
8650,Percentages,3259934,134362,19.1,1207997,1,185,1,1,c
8679,Percentages,3220255,94129,19.1,1208004,1,122,1,1,c
8680,Percentages,3220255,121659,9.4,1208004,2,37,1,1,e
8681,Percentages,3220255,159223,19.1,1208004,3,64,1,1,a
8682,Percentages,3220255,245561,9.2,1208004,4,128,1,1,d
8683,Percentages,3220255,246123,19.3,1208004,5,145,1,1,d
8684,Percentages,3220255,246124,19.1,1208004,6,74,1,1,b
8685,Percentages,3220255,246718,9.2,1208004,7,189,1,1,a
8777,Percentages,3259934,94125,29.1,1208007,1,56,1,1,c
8778,Percentages,3259934,94132,39.1,1208007,2,93,1,1,a
8779,Percentages,3259934,102070,39.4,1208007,3,133,1,1,b
8787,Percentages,3259934,94131,19.2,1208000,1,88,1,1,c
8788,Percentages,3259934,102067,9.3,1208000,2,131,1,1,c
8789,Percentages,3259934,121656,9.2,1208000,3,73,1,0,e
8790,Percentages,3259934,121661,19.3,1208000,4,92,1,1,e
8791,Percentages,3259934,127363,9.3,1208000,5,42,1,1,d
8792,Percentages,3259934,134358,9.4,1208000,6,72,1,1,d
8793,Percentages,3259934,150938,19.1,1208000,7,39,1,1,c
8807,Percentages,3259934,102096,29.3,1208007,4,62,1,0,e
8808,Percentages,3259934,127247,49.5,1208007,5,152,1,1,a
8809,Percentages,3259934,134044,39.4,1208007,6,169,1,0,b
8810,Percentages,3259934,246160,29.4,1208007,7,114,1,1,a
8903,Percentages,3087284,115883,19.1,1207995,1,56,1,1,c
8904,Percentages,3087284,159220,19.1,1207995,2,11,1,1,b
8905,Percentages,3087284,243596,9.2,1207995,3,27,1,1,b
8906,Percentages,3087284,246076,19.3,1207995,4,22,1,1,b
8907,Percentages,3087284,246707,9.1,1207995,5,25,1,1,d
8908,Percentages,3087284,248140,9.4,1207995,6,58,1,1,b
8909,Percentages,3087284,249303,9.3,1207995,7,155,1,1,c
8917,Percentages,3259934,111562,9.1,1208001,1,52,1,1,a
8918,Percentages,3259934,127220,19.3,1208001,2,57,1,1,e
8919,Percentages,3259934,134355,9.2,1208001,3,32,1,1,a
8920,Percentages,3259934,150939,19.2,1208001,4,17,1,1,c
8921,Percentages,3259934,159216,19.0,1208001,5,42,1,1,b
8922,Percentages,3259934,159224,19.1,1208001,6,85,1,1,a
8923,Percentages,3259934,171291,9.3,1208001,7,180,1,1,d
8978,Percentages,3259934,246707,9.1,1207995,5,98,1,1,d
8979,Percentages,3259934,248140,9.4,1207995,6,76,1,1,b
8980,Percentages,3259934,249303,9.3,1207995,7,86,1,1,c
9001,Percentages,3220255,94137,19.1,1208002,1,615,1,1,b
9002,Percentages,3220255,111561,9.1,1208002,2,38,1,1,c
9003,Percentages,3220255,121655,19.3,1208002,3,64,1,1,d
9004,Percentages,3220255,151553,19.3,1208002,4,272,1,0,b
9005,Percentages,3220255,246161,19.1,1208002,5,40,1,1,c
9006,Percentages,3220255,249304,9.3,1208002,6,171,1,1,a
9031,Percentages,3087284,134372,9.2,1207998,3,39,1,1,b
9032,Percentages,3087284,244718,9.1,1207998,4,31,1,1,b
9033,Percentages,3087284,246069,19.1,1207998,5,69,1,1,c
9034,Percentages,3087284,246778,9.3,1207998,6,232,1,1,a
9035,Percentages,3087284,248317,9.2,1207998,7,32,1,1,d
9043,Percentages,3259934,94127,19.1,1208003,1,57,1,1,b
9044,Percentages,3259934,111587,19.0,1208003,2,31,1,1,d
9045,Percentages,3259934,134375,19.2,1208003,3,39,1,1,c
9046,Percentages,3259934,153983,19.4,1208003,4,357,1,1,b
9047,Percentages,3259934,187875,9.3,1208003,5,19,1,1,b
9048,Percentages,3259934,243594,19.1,1208003,6,45,1,1,c
9049,Percentages,3259934,245141,9.1,1208003,7,33,1,1,d
9078,Percentages,3220255,94124,19.2,1207993,1,183,1,1,a
9079,Percentages,3220255,94130,19.1,1207993,2,51,1,1,a
9080,Percentages,3220255,121663,9.1,1207993,3,40,1,1,c
9081,Percentages,3220255,127316,19.3,1207993,4,67,1,1,b
9082,Percentages,3220255,134368,19.2,1207993,5,237,1,1,d
9083,Percentages,3220255,159217,19.0,1207993,6,44,1,1,a
9084,Percentages,3220255,246082,9.1,1207993,7,52,1,1,c
9106,Percentages,3259934,134349,9.3,1207989,1,83,1,1,c
9107,Percentages,3259934,134366,9.3,1207989,2,29,1,1,c
9108,Percentages,3259934,226897,19.2,1207989,3,117,1,1,d
9109,Percentages,3259934,246071,9.1,1207989,4,56,1,1,a
9110,Percentages,3259934,246128,19.2,1207989,5,96,1,1,c
9111,Percentages,3259934,246166,19.1,1207989,6,162,1,1,d
9112,Percentages,3259934,246788,19.1,1207989,7,49,1,1,c
9449,Percentages,3103694,115881,19.1,1207994,1,276,1,1,a
9450,Percentages,3103694,127327,1.0,1207994,2,35,0,0,x
9451,Percentages,3103694,150218,9.1,1207994,3,173,1,1,d
9452,Percentages,3103694,224757,9.1,1207994,4,79,1,1,d
9453,Percentages,3103694,245146,19.2,1207994,5,124,1,1,b
9454,Percentages,3103694,246122,19.2,1207994,6,48,1,1,b
9455,Percentages,3103694,246210,9.1,1207994,7,211,1,1,c
9568,Percentages,3103694,134376,9.1,1207999,1,81,1,1,a
9569,Percentages,3103694,245432,9.2,1207999,2,90,1,1,a
9570,Percentages,3103694,246075,19.1,1207999,3,18,1,1,a
9571,Percentages,3103694,246120,19.3,1207999,4,132,1,0,a
9572,Percentages,3103694,246190,9.3,1207999,5,76,1,1,c
9573,Percentages,3103694,246213,9.2,1207999,6,29,1,1,c
9574,Percentages,3103694,253331,19.1,1207999,7,140,1,1,d
9631,Percentages,3087284,94131,19.2,1208000,1,48,1,1,c
9632,Percentages,3087284,102067,9.3,1208000,2,440,1,0,d
9633,Percentages,3087284,121656,9.2,1208000,3,41,1,1,c
9634,Percentages,3087284,121661,19.3,1208000,4,102,1,0,b
9635,Percentages,3087284,127363,9.3,1208000,5,40,1,1,d
9636,Percentages,3087284,134358,9.4,1208000,6,54,1,1,d
9637,Percentages,3087284,150938,19.1,1208000,7,21,1,1,c
9659,Percentages,3103694,115883,19.1,1207995,1,187,1,1,c
9660,Percentages,3103694,159220,19.1,1207995,2,24,1,1,b
9661,Percentages,3103694,243596,9.2,1207995,3,34,1,1,b
9662,Percentages,3103694,246076,19.3,1207995,4,28,1,1,b
9663,Percentages,3103694,246707,9.1,1207995,5,120,1,1,d
9664,Percentages,3103694,248140,9.4,1207995,6,156,1,1,b
9665,Percentages,3103694,249303,9.3,1207995,7,407,0,0,x
9861,Percentages,3156210,134376,9.1,1207999,1,34,1,1,a
9862,Percentages,3156210,245432,9.2,1207999,2,101,1,1,a
9863,Percentages,3156210,246075,19.1,1207999,3,15,1,1,a
9864,Percentages,3156210,246120,19.3,1207999,4,36,1,1,c
9865,Percentages,3156210,246190,9.3,1207999,5,30,1,1,c
9866,Percentages,3156210,246213,9.2,1207999,6,14,1,1,c
9867,Percentages,3156210,253331,19.1,1207999,7,59,1,1,d
9882,Percentages,3172535,88305,19.3,1207992,1,210,1,1,c
9883,Percentages,3172535,134351,9.1,1207992,2,48,1,1,a
9884,Percentages,3172535,150196,19.1,1207992,3,37,1,1,a
9885,Percentages,3172535,151536,19.1,1207992,4,63,1,0,d
9886,Percentages,3172535,171290,19.4,1207992,5,250,1,1,b
9887,Percentages,3172535,246127,19.3,1207992,6,49,1,1,b
9888,Percentages,3172535,246162,9.2,1207992,7,35,1,1,d
9894,Percentages,2351789,246124,19.1,1208004,6,101,1,1,b
9895,Percentages,2351789,246718,9.2,1208004,7,46,1,1,a
9945,Percentages,3272291,134349,9.3,1207989,1,68,1,1,c
9946,Percentages,3272291,134366,9.3,1207989,2,78,1,1,c
9947,Percentages,3272291,226897,19.2,1207989,3,82,1,1,d
9948,Percentages,3272291,246071,9.1,1207989,4,57,1,1,a
9949,Percentages,3272291,246128,19.2,1207989,5,276,1,0,b
9950,Percentages,3272291,246166,19.1,1207989,6,252,1,1,d
9951,Percentages,3272291,246788,19.1,1207989,7,89,1,1,c
10064,Percentages,3225592,88305,19.3,1207992,1,104,1,1,c
10065,Percentages,3225592,134351,9.1,1207992,2,36,1,1,a
10066,Percentages,3225592,150196,19.1,1207992,3,28,1,1,a
10067,Percentages,3225592,151536,19.1,1207992,4,44,1,1,c
10068,Percentages,3225592,171290,19.4,1207992,5,243,1,1,b
10069,Percentages,3225592,246127,19.3,1207992,6,85,1,1,b
10070,Percentages,3225592,246162,9.2,1207992,7,31,1,1,d
10155,Percentages,3172535,134362,19.1,1207997,1,47,1,1,c
10156,Percentages,3172535,159214,19.1,1207997,2,78,1,1,a
10157,Percentages,3172535,177826,9.3,1207997,3,59,1,1,c
10158,Percentages,3172535,245584,19.3,1207997,4,42,1,1,d
10159,Percentages,3172535,246080,19.3,1207997,5,35,1,1,a
10160,Percentages,3172535,246196,19.1,1207997,6,39,1,1,b
10161,Percentages,3172535,250004,9.3,1207997,7,36,1,1,d
10233,Percentages,3484749,134349,9.3,1207989,1,171,1,1,c
10234,Percentages,3484749,134366,9.3,1207989,2,48,1,1,c
10235,Percentages,3484749,226897,19.2,1207989,3,241,1,0,a
10236,Percentages,3484749,246071,9.1,1207989,4,41,1,1,a
10237,Percentages,3484749,246128,19.2,1207989,5,264,1,1,c
10238,Percentages,3484749,246166,19.1,1207989,6,156,1,1,d
10239,Percentages,3484749,246788,19.1,1207989,7,59,1,1,c
10317,Percentages,2906742,134376,9.1,1207999,1,22,1,1,a
10318,Percentages,2906742,245432,9.2,1207999,2,84,1,1,a
10319,Percentages,2906742,246075,19.1,1207999,3,48,1,1,a
10320,Percentages,2906742,246120,19.3,1207999,4,55,1,1,c
10321,Percentages,2906742,246190,9.3,1207999,5,69,1,1,c
10322,Percentages,2906742,246213,9.2,1207999,6,37,1,1,c
10323,Percentages,2906742,253331,19.1,1207999,7,145,1,1,d
10338,Percentages,2665891,127236,19.3,1207996,1,54,1,1,a
10339,Percentages,2665891,134363,19.0,1207996,2,35,1,1,a
10340,Percentages,2665891,153964,19.1,1207996,3,55,1,1,c
10341,Percentages,2665891,159219,19.2,1207996,4,15,1,1,c
10384,Percentages,2665891,224752,9.1,1207996,5,46,1,1,d
10385,Percentages,2665891,227532,19.3,1207996,6,121,1,1,c
10386,Percentages,2665891,246189,19.1,1207996,7,86,1,1,d
10430,Percentages,2351789,94124,19.2,1207993,1,152,1,1,a
10431,Percentages,2351789,94130,19.1,1207993,2,74,1,1,a
10432,Percentages,2351789,121663,9.1,1207993,3,76,1,1,c
10433,Percentages,2351789,127316,19.3,1207993,4,68,1,1,b
10434,Percentages,2351789,134368,19.2,1207993,5,76,1,1,d
10435,Percentages,2351789,159217,19.0,1207993,6,32,1,1,a
10436,Percentages,2351789,246082,9.1,1207993,7,40,1,1,c
10478,Percentages,3172535,150197,19.1,1207990,1,36,1,1,c
10479,Percentages,3172535,150220,9.1,1207990,2,120,1,1,c
10480,Percentages,3172535,150917,9.1,1207990,3,32,1,1,b
10481,Percentages,3172535,159215,19.1,1207990,4,242,1,1,d
10482,Percentages,3172535,187876,19.1,1207990,5,104,1,1,a
10483,Percentages,3172535,246114,19.3,1207990,6,118,1,1,c
10484,Percentages,3172535,263000,19.3,1207990,7,141,1,1,c
10506,Percentages,2351789,94137,19.1,1208002,1,23,1,1,b
10507,Percentages,2351789,111561,9.1,1208002,2,19,1,1,c
10508,Percentages,2351789,121655,19.3,1208002,3,41,1,1,d
10509,Percentages,2351789,151553,19.3,1208002,4,144,1,1,d
10510,Percentages,2351789,246161,19.1,1208002,5,35,1,1,c
10511,Percentages,2351789,249304,9.3,1208002,6,153,1,0,b
10512,Percentages,2351789,250746,9.2,1208002,7,13,1,1,d
10520,Percentages,2351789,111562,9.1,1208001,1,46,1,1,a
10521,Percentages,2351789,127220,19.3,1208001,2,59,1,0,a
10522,Percentages,2351789,134355,9.2,1208001,3,25,1,1,a
10523,Percentages,2351789,150939,19.2,1208001,4,23,1,1,c
10524,Percentages,2351789,159216,19.0,1208001,5,16,1,1,b
10525,Percentages,2351789,159224,19.1,1208001,6,43,1,1,a
10526,Percentages,2351789,171291,9.3,1208001,7,68,1,1,d
10583,Percentages,3343692,134376,9.1,1207999,1,33,1,1,a
10584,Percentages,3343692,245432,9.2,1207999,2,94,1,1,a
10585,Percentages,3343692,246075,19.1,1207999,3,128,1,1,a
10586,Percentages,3343692,246120,19.3,1207999,4,250,1,1,c
10587,Percentages,3343692,246190,9.3,1207999,5,107,1,1,c
10588,Percentages,3343692,246213,9.2,1207999,6,39,1,1,c
10589,Percentages,3343692,253331,19.1,1207999,7,77,1,1,d
10639,Percentages,2351789,127236,19.3,1207996,1,45,1,1,a
10640,Percentages,2351789,134363,19.0,1207996,2,24,1,1,a
10641,Percentages,2351789,153964,19.1,1207996,3,68,1,1,c
10642,Percentages,2351789,159219,19.2,1207996,4,12,1,1,c
10643,Percentages,2351789,224752,9.1,1207996,5,27,1,1,d
10644,Percentages,2351789,227532,19.3,1207996,6,88,1,1,c
10645,Percentages,2351789,246189,19.1,1207996,7,32,1,1,d
10730,Percentages,3375532,134376,9.1,1207999,1,147,1,1,a
10731,Percentages,3375532,245432,9.2,1207999,2,67,1,1,a
10732,Percentages,3375532,246075,19.1,1207999,3,17,1,1,a
